commit_hash,timestamp,node_version,node_version_source,pm_version,pm_version_source
1af47aed1ce7dc72aab1db333e5a5f2c75cd4c8c,1586420109,8,.nvmrc,npm,default (npm)
4a2f47638271f43a00ac9f9ab2d93212e7c1a0f7,1587467190,12,node_releases.json (12 months offset),npm,default (npm)
ee6a9c657c97adebba9fb9404eae454c3996b86d,1587716302,12,.nvmrc,npm,default (npm)
a36b4e0a64afaa9dfa3048c802d010d569c821a9,1588089585,12,.nvmrc,npm,default (npm)
56fcb8ccb185ce24d63ca8f5c8e5ae193836226b,1588172937,12,.nvmrc,npm,default (npm)
989986918bb4cd2d57eb9b8ee0486b5c549051b6,1588239803,12,.nvmrc,npm,default (npm)
7cd4e79b9993fdde8905197965dcb19b2842d783,1588250512,12,.nvmrc,npm,default (npm)
2a1c7075867739678a538781e1a30f81e642a47f,1588250538,12,.nvmrc,npm,default (npm)
547f6aa6785dcb829a9c8d8429e7a2b268e0e8c4,1588262042,12,.nvmrc,npm,default (npm)
4a00fa607354aefaae468735b590e237a2d46f9b,1589186096,12,.nvmrc,npm,default (npm)
92702d2a00201bb2fa6ad5097b2f64de6b02f12f,1589359497,12,.nvmrc,npm,default (npm)
5ff4c8307c2be7bde7fb53aa9935a243e6532fe2,1589377381,12,.nvmrc,npm,default (npm)
f61fc4d133c118cfe8f2a2ba2e02d037a21cf8e0,1589377945,12,.nvmrc,npm,default (npm)
c0c0ab4f44d2fd18285c26666715de313342cc14,1589379578,12,.nvmrc,npm,default (npm)
f37f0b7c02c3f7a2069450e67a7ac1f3f2f55720,1589380784,12,.nvmrc,npm,default (npm)
29610532809af4015a142b6c03783d6e069597b8,1589387240,12,.nvmrc,npm,default (npm)
aff95bca9bdfd6027d1310bc59bd723118a56567,1589387269,12,node_releases.json (12 months offset),npm,default (npm)
84d46b5aa956382a28d772abd697398ff36c9691,1589804069,12,.nvmrc,npm,default (npm)
0ffc9bf913b2d39696664291d7ebdc2367dd4c86,1589811817,12,.nvmrc,npm,default (npm)
1cef471f817f7cd3adc36e8564f1f8698d986438,1589812163,12,.nvmrc,npm,default (npm)
96e969327346600d23ffd7daaf1733a70db593c8,1589814301,12,.nvmrc,npm,default (npm)
8195d6e92f20292229d46973b06ee55fe5bdea5d,1589880049,12,.nvmrc,npm,default (npm)
f45c090ca6ed40a2397631274587705c148cdc3e,1589975096,12,.nvmrc,npm,default (npm)
db1d0394253c82de2b32a2ce4a881521b727fd27,1590484702,12,.nvmrc,npm,default (npm)
61b19b87ae3afdabde8ef355e3b727059ae59911,1590681268,12,.nvmrc,npm,default (npm)
b51501386f5ad1caa2e2580ff1a4cc327b31c875,1591029393,12,node_releases.json (12 months offset),npm,default (npm)
fb7a47c076547a6cdb882b0ea476f3298233ad06,1591111208,12,node_releases.json (12 months offset),npm,default (npm)
92bcc0271927f0239083366fff920530977e32cd,1591175256,12,.nvmrc,npm,default (npm)
2175aefe7ec882756ba089abdddd8215b3808e58,1591263941,12,.nvmrc,npm,default (npm)
fe1fbee4ad59c5f24831ed38a419906bbd7d2c15,1591285470,12,.nvmrc,npm,default (npm)
cf3e5f99fed74174fe3714e0d18161a5e1b6eccf,1591361518,12,.nvmrc,npm,default (npm)
7cef4a23a1978ca2dfcf7c214f4b3ee3b193f901,1591365955,12,node_releases.json (12 months offset),npm,default (npm)
0c7543790a10a3a736dbe5726ae1be3387d25bf3,1591607531,12,.nvmrc,npm,default (npm)
2ea243bd3ccfb69101a45199dd1980eaf61842d6,1591618786,12,.nvmrc,npm,default (npm)
a2c7663424c5cd59e17ed841e12abaa19e524b14,1591692434,12,.nvmrc,npm,default (npm)
4ff0392767bfc7a2398b649b2f9362ddb9a8cc75,1591793997,12,.nvmrc,npm,default (npm)
008c01c7cd09e4fcecdf53a4b299960de2b7a026,1591798170,12,.nvmrc,npm,default (npm)
6d6bd6aaf66134a7d3d21314b975da6fb9f5ba44,1591877177,12,node_releases.json (12 months offset),npm,default (npm)
6b3ef9f4a2734a3f65cbc3055cdefb66c4408192,1591877212,12,node_releases.json (12 months offset),npm,default (npm)
c34bd4a4c801a9d5de77a240d3b3317ec1e6229d,1591877215,12,node_releases.json (12 months offset),npm,default (npm)
4feba1d4ae02cecbf5ae2625678c89edf65a3214,1591877880,12,node_releases.json (12 months offset),npm,default (npm)
00e32b6067619716b499258b8677858000e68ac5,1591877894,12,node_releases.json (12 months offset),npm,default (npm)
d87ee515920a274644f087d7bb4c01140e8b1d43,1591878000,12,node_releases.json (12 months offset),npm,default (npm)
f32c3d2abc7436952c404a3fe948ec6512d16503,1591878015,12,node_releases.json (12 months offset),npm,default (npm)
fb773a610d3a2c69dcf9bf378f28317581f67cbe,1591878028,12,node_releases.json (12 months offset),npm,default (npm)
77a74558a6809578fd3f3f8a85c7df13aafa4ff9,1591879796,12,node_releases.json (12 months offset),npm,default (npm)
d5d78a50d172f1ef89d196e675b614b4faf6256d,1591885401,12,.nvmrc,npm,default (npm)
197668ddf0c578d7166f707c97c9c984ccfc942b,1591890265,12,node_releases.json (12 months offset),npm,default (npm)
ec7398a26041e0cb4d38948c11b430b18af8cf98,1591890530,12,node_releases.json (12 months offset),npm,default (npm)
bb078742124ff97d31f6ae55e2fcd98dc3521a14,1591954143,12,node_releases.json (12 months offset),npm,default (npm)
37e1fd3b1daf8fb5d20f19274d6e57cff8339458,1591954209,12,node_releases.json (12 months offset),npm,default (npm)
db44c4fd4d7f6e6d120ab927955c100b8a8e9830,1591954285,12,node_releases.json (12 months offset),npm,default (npm)
697d8dae70003769101e0102cec7d867d3ce8d4f,1591961713,12,node_releases.json (12 months offset),npm,default (npm)
ec2720143300ef78fae2d9216bb96af4f689a35a,1591969838,12,.nvmrc,npm,default (npm)
ea6581b1893e8150308cfaaf51bebcf8c743a37a,1591971667,12,.nvmrc,npm,default (npm)
ada37ae054275d46cc2edaee0081562b6c35cbc8,1592213120,12,.nvmrc,npm,default (npm)
31ad13a9a8d0ccac9a44c9a64c22886bc9ce772b,1592213240,12,.nvmrc,npm,default (npm)
d92fe0d34a3bf7738c126bb2767b5cd4f0b54788,1592213621,12,.nvmrc,npm,default (npm)
a2855d9af396a936a15b15971c89aa4c908de225,1592220455,12,node_releases.json (12 months offset),npm,default (npm)
5e9e790f91a85300156d211d8870c467f5eedc8c,1592226845,12,node_releases.json (12 months offset),npm,default (npm)
9b120fc358e5ab45582fb10ff40d7fca891a3256,1592466012,12,node_releases.json (12 months offset),npm,default (npm)
4a7b570decf847213186a92bba00329ff14c936a,1592468520,12,node_releases.json (12 months offset),npm,default (npm)
3807c7f14f23598072c7be28a4daa455b83bb188,1592482036,12,node_releases.json (12 months offset),npm,default (npm)
406a76a8364d038fe8acbb43b2acd59ace32ad0f,1592559966,12,node_releases.json (12 months offset),npm,default (npm)
111854eddc69df9f8da3dd4cae1f02018a4cf88a,1592919067,12,node_releases.json (12 months offset),npm,default (npm)
eb8c8b3494cb66dbef1d03e7d74374dc49059345,1592929280,12,.nvmrc,npm,default (npm)
aba9267832ac27b35e51a9dad5a80e65a658d1aa,1593681730,12,node_releases.json (12 months offset),npm,default (npm)
363df43f9817badc93c459b41aaaa7cd5a476a4c,1593692952,12,node_releases.json (12 months offset),npm,default (npm)
68b20f487fcd54fd7dec11b4c494b6aa94a18516,1594133314,12,.nvmrc,npm,default (npm)
a0064c86a99609dad97030e79e042e19be1391d2,1594195083,12,node_releases.json (12 months offset),npm,default (npm)
6ac3270f8dfdacd60da199fcdc39354d63bfcb62,1594223270,12,.nvmrc,npm,default (npm)
28483c2296aed599e42c8398c9aa53bec1de0657,1594308914,12,.nvmrc,npm,default (npm)
f189de0cced29af94acc9b9a5524a2d6bd905fc6,1595000009,12,.nvmrc,npm,default (npm)
bd471d709ef078ba39d6c814e384891dbb3bad78,1595236379,12,.nvmrc,npm,default (npm)
70d014344380421c6f5eba30e5aca008a3ef0038,1595241362,12,.nvmrc,npm,default (npm)
7621b3b8fd5a1f5575bd18eb1608ee020983e539,1595318815,12,node_releases.json (12 months offset),npm,default (npm)
de57dd374e4ec26025cff82a2974e5dd9051e816,1595356867,12,node_releases.json (12 months offset),npm,default (npm)
9af4d8617a7e89018a2f94e76f2cf43d6fbb0a6b,1595403390,12,.nvmrc,npm,default (npm)
9caf6697be97f0639a938692d314054d37d982ce,1595403403,12,.nvmrc,npm,default (npm)
fd3e83f2cf2e5b44b7d29eb4c67526e55c18d708,1595492423,12,.nvmrc,npm,default (npm)
bb795cb3d2f0d4b71a5d73bd19cbddcf4a4bb2ed,1595493648,12,node_releases.json (12 months offset),npm,default (npm)
219c5ab98064522f183e7f808606e7b1d7a0b7fd,1595493702,12,node_releases.json (12 months offset),npm,default (npm)
ab414dfcf8a6d1e949a6d6c70acf5a61c98b99bb,1595496522,12,.nvmrc,npm,default (npm)
7d6af33d27c67967faafc4da937910d5c8fad931,1595505570,12,node_releases.json (12 months offset),npm,default (npm)
defdf97b2609f86c0cfd0435c4a810cdca648470,1596100028,12,node_releases.json (12 months offset),npm,default (npm)
88496feff4c131aaaa01f14e99c1b157909b2123,1596107796,12,node_releases.json (12 months offset),npm,default (npm)
67207c37ab27681616afc62cbf6248a9125f2ee8,1596110710,12,node_releases.json (12 months offset),npm,default (npm)
7c2531df2a158bd71e3fd757601f8275ae93eb36,1596111395,12,node_releases.json (12 months offset),npm,default (npm)
ca0c3946608bb8ec5dcf5378d8d382d809a4d86f,1596114430,12,.nvmrc,npm,default (npm)
82b74ad0bb282328bbd0730550f7d0a803a30e5d,1596121246,12,.nvmrc,npm,default (npm)
5209bdb9189e7cbbf9514b62fde55f923b2b3273,1596125246,12,.nvmrc,npm,default (npm)
2c0dcbf370f50c000ad447a87bd463829a87b1ee,1596198236,12,node_releases.json (12 months offset),npm,default (npm)
3caffaf66fe6a918945074849eb1378274b7d1f4,1596443218,12,.nvmrc,npm,default (npm)
6efbfdef1268e1934743fcb87fee5af483144d57,1596698886,12,node_releases.json (12 months offset),npm,default (npm)
a817d4d52df7058a55afe5a6fe3a27c89020b782,1596703059,12,node_releases.json (12 months offset),npm,default (npm)
60a4afefe28fb385091b4f1d85575a40b9b44455,1596807335,12,node_releases.json (12 months offset),npm,default (npm)
0e2e94b6e0c7b9bccf1865643528c9a1e5ce4edd,1597220896,12,node_releases.json (12 months offset),npm,default (npm)
db8b2d39e39bfebfc1ef4cd8b36cd8161121f807,1597222893,12,node_releases.json (12 months offset),npm,default (npm)
f492d199fedd634f3fda5fdc460ffa7c3ee34e07,1597223949,12,node_releases.json (12 months offset),npm,default (npm)
3ba20c2ac3c9db63dbc596319eb772bbc5ae9b31,1597224871,12,node_releases.json (12 months offset),npm,default (npm)
2f0430ce9cd41a14441e23ba2ac3e3bd29b53456,1597224899,12,node_releases.json (12 months offset),npm,default (npm)
498468cde7a02ff9030bcf1b91b7162335faa6ec,1597224908,12,node_releases.json (12 months offset),npm,default (npm)
a0e95c47c7238232638a053f6423587003168ac5,1597224918,12,node_releases.json (12 months offset),npm,default (npm)
22c14b47bb98472b91bbd5db34a9dfb5f6fc0089,1597224926,12,node_releases.json (12 months offset),npm,default (npm)
f7dc070bc4dd73a670e2cc380c03b2f0fc3b42a7,1597224941,12,node_releases.json (12 months offset),npm,default (npm)
84637e66f6155fd57f7d72ce67a81bac43cd748c,1597224962,12,node_releases.json (12 months offset),npm,default (npm)
1c1ee5b42d432fa89d4a7afcbe6640b03a65e48a,1597224977,12,node_releases.json (12 months offset),npm,default (npm)
83e17a10abc5fd3d05d60cd45a8af6159897dd47,1597224985,12,node_releases.json (12 months offset),npm,default (npm)
77d41a5f6e2bfd5c7bd3f418e5c43d8c3116c45c,1597224993,12,node_releases.json (12 months offset),npm,default (npm)
7a3d9b24ec47ee22d7ab613b0446752fe791ae02,1597225001,12,node_releases.json (12 months offset),npm,default (npm)
0a9ce2c4ffc1dac9abaee0dd42efa10e48ac7ef5,1597225017,12,node_releases.json (12 months offset),npm,default (npm)
ce5dd4e20a7dd89dc798ddf7ae0090f7156dd155,1597225025,12,node_releases.json (12 months offset),npm,default (npm)
dc9744a58207f01d32c2aaad9f0be978f6042f59,1597225035,12,node_releases.json (12 months offset),npm,default (npm)
bb095f45c3f2fbbce991c1a4eaf566287f0fef25,1597225040,12,node_releases.json (12 months offset),npm,default (npm)
5fb4c5b9d6ac75636e94514598ef5d5a86affafd,1597405315,12,.nvmrc,npm,default (npm)
89c6609b185742200b3a4a7ced63d14e7ba72ea3,1597648778,12,node_releases.json (12 months offset),npm,default (npm)
2266004f274138b45640f000a5da8aa14e419e6c,1597740611,12,.nvmrc,npm,default (npm)
be68ae05ffa0cfd32d97c4dea1de6ae6431a875e,1597743932,12,.nvmrc,npm,default (npm)
8e6a645bd29bc7863f90e68aa854ccd958fe93f0,1597825369,12,.nvmrc,npm,default (npm)
3cf43c7187841cf961a0280307af1a5f7a4e8da7,1597918804,12,.nvmrc,npm,default (npm)
9296022fecadfbf82f15e837c215a1356eac4bc5,1598291532,12,.nvmrc,npm,default (npm)
296e9c459a68f8bdfaf82973c6cf5cfcca874c06,1598370934,12,.nvmrc,npm,default (npm)
6d72d50ee2450f163d0c08b623eaf0e2654b1578,1598431214,12,.nvmrc,npm,default (npm)
8361cd63b3bac15eb6250e9f509fb15c1fc57f48,1598446807,12,.nvmrc,npm,default (npm)
b7532395956199545a02478bc47cf64f51497c28,1598457218,12,.nvmrc,npm,default (npm)
77a85e09305cc509f4835ad18a55802670c8a847,1598859015,12,.nvmrc,npm,default (npm)
9bc635986097736272aac8c5d3380a255488fdb7,1599050765,12,.nvmrc,npm,default (npm)
0cea135fc6e1a7b1ccf8966484b48f50ec7e836a,1599562353,12,node_releases.json (12 months offset),npm,default (npm)
58402ceac2c6978c505cae92f0974272f31520c3,1599563896,12,.nvmrc,npm,default (npm)
55271ca26c703433e017e733a72b548f749e9af6,1599574113,12,node_releases.json (12 months offset),npm,default (npm)
9b32fc7b4b58d2e7276d1400b382f1d0e3d8ef1d,1599664356,12,node_releases.json (12 months offset),npm,default (npm)
b6fb1abcf5ac456dc39adaeb97945665cad8fa11,1599827713,12,.nvmrc,npm,default (npm)
272cbf7ad65cef0807b34a1c5d27d4d741155cb7,1599829546,12,.nvmrc,npm,default (npm)
e49881f1727a8103abbc4bea3e8e6e24c0773edf,1599910977,12,.nvmrc,npm,default (npm)
daa4bb944065dede46d716308325039c3602d9dc,1599911073,12,.nvmrc,npm,default (npm)
ac0e52203c665c69b8b2c8830df67561955b9a2c,1599911128,12,.nvmrc,npm,default (npm)
d5526a03ba5e6baca4b56ee2418549a7b94f187e,1600161060,12,.nvmrc,npm,default (npm)
10e38df02608071cd7272e829b6748be41b9c2c0,1600762678,12,.nvmrc,npm,default (npm)
84929f8364a553b08d98afb63c5146f13ed62279,1600766506,12,.nvmrc,npm,default (npm)
